Author,Retweet IDs count,Text,Published At,URL,Favorited?,In reply to
USACE HQ,2,The Senate has confirmed Leon Panetta as the next Secretary of Defense http://bit.ly/k3mK2G,2011-06-22 22:39:09 +0200,http://twitter.com/USACE_HQ/status/83635153267736576,0,""
The Washington Times,2,Panetta says investigation under way into photos of soldiers posing with body parts http://t.co/EgVXhvdk,2012-04-18 19:31:04 +0200,http://twitter.com/washtimes/status/192666571901124610,0,""
The New York Times,29,At War Blog: Panetta Proposes New Sexual Assault Rules for the Military http://t.co/xDd9KzpN,2012-04-17 22:00:42 +0200,http://twitter.com/nytimes/status/192341840505217024,0,""
The Washington Times,2,"Holder, Panetta face off over benefits for same-sex spouses of military personnel http://t.co/AkfgCOBx #pentagon",2012-03-19 11:45:15 +0100,http://twitter.com/washtimes/status/181692806551703552,0,""
The Washington Times,3,"Panetta cites key intelligence on bin Laden raid
http://t.co/WIFpPcJS #military #Pakistan",2012-01-28 16:06:42 +0100,http://twitter.com/washtimes/status/163276822862233600,0,""
Star Tribune ,1,"Panetta leads ceremony marking formal end of America's deadly, divisive war in Iraq. http://t.co/aWYCIywU",2011-12-15 12:39:16 +0100,http://twitter.com/StarTribune/status/147279554975760384,0,""
Il Foglio,6,"Il portavoce del Pentagono, George Little, smentisce l'ipotesi di un attacco terroristico contro Panetta  http://t.co/GcjvVZB5",2012-03-14 18:53:44 +0100,http://twitter.com/ilfoglio_it/status/179988700925665280,0,""
Telegraph World News,1,Leon Panetta scoffs at Iran's claim it is harvesting US drone for intelligence http://t.co/FV5fwyJA,2012-04-24 02:04:05 +0200,http://twitter.com/TelegraphWorld/status/194577413349445632,0,""
Telegraph World News,2,Leon Panetta says attacks by Afghans are not a trend http://t.co/5OpspJTR,2012-03-27 09:27:04 +0200,http://twitter.com/TelegraphWorld/status/184542035485798400,0,""
Telegraph World News,3,Leon Panetta apologises for Koran burning that drew angry mob http://t.co/VAVn9B5M,2012-02-21 19:52:09 +0100,http://twitter.com/TelegraphWorld/status/172030865617063936,0,""
Telegraph World News,1,Leon Panetta 'believes Israel could attack Iran in the spring' http://t.co/4PYhFOyt,2012-02-03 01:12:04 +0100,http://twitter.com/TelegraphWorld/status/165226005831757824,0,""
Times of India,10,Pakistan considers India as 'threat' but US differs: Leon Panetta http://t.co/abLSaJIV,2012-04-02 19:35:58 +0200,http://twitter.com/timesofindia/status/186869597692104704,0,""
Le Monde,7,Un Afghan s'immole lors de la visite de Leon Panetta en Afghanistan http://t.co/53aNgbzo,2012-03-15 07:23:03 +0100,http://twitter.com/lemondefr/status/180177269757718528,0,""
Lockheed Martin,4,"SecDef Panetta to HASC: F-35 is “something we absolutely need, it’s a remarkable plane.” http://t.co/z0YGNOkj",2011-10-14 00:35:04 +0200,http://twitter.com/LockheedMartin/status/124614155855605762,0,""
aviva gabriel,1,Obama sides with Panetta on need to cut Medicare over Defense:http://t.co/xNo3Urh,2011-08-08 21:53:56 +0200,http://twitter.com/avivajazz/status/100656004303306753,0,""
The Joint Staff,5,Today 2 PM EST: #SecDef Panetta & Chairman @Martin_Dempsey brief Pentagon Press Corps. Watch: http://t.co/QH1gmBJZ,2012-04-16 17:09:08 +0200,http://twitter.com/thejointstaff/status/191906077200220160,0,""
Military Avenue,1,MilitaryAvenue: Panetta Calls for Closer Military Relations With Brazil http://t.co/btpe3qya #SOT,2012-04-25 19:30:16 +0200,http://twitter.com/MilitaryAvenue/status/195203085302366208,0,""
Military Avenue,1,MilitaryAvenue: Panetta Visit to Expand South American Defense Ties http://t.co/TFy7fqH5 #SOT,2012-04-23 13:29:00 +0200,http://twitter.com/MilitaryAvenue/status/194387390327033857,0,""
The Joint Staff,6,Live Now: Secretary Panetta (@DeptofDefense) and GEN @Martin_Dempsey SASC hearing. Watch at http://t.co/OO0E0MzS,2012-02-14 15:34:46 +0100,http://twitter.com/thejointstaff/status/169429378663583744,0,""
U.S. Pacific Command,4,"Happy Thanksgiving, everyone! Here's a #Thanksgiving message from our Secretary of Defense, Sec. Panetta http://t.co/AYfttV00",2011-11-23 20:55:22 +0100,http://twitter.com/PacificCommand/status/139431866406154240,0,""
The Joint Staff,2,In 10 minutes: #SecDef Panetta and GEN @Martin_Dempsey speak with Pentagon reporters. Watch live at http://t.co/edA3M0bu,2011-11-10 20:51:17 +0100,http://twitter.com/thejointstaff/status/134719799312924672,0,""
Military Avenue,2,"MilitaryAvenue: U.S. Remains Committed to F-35 Program, Panetta Says http://t.co/gGpztjz7 #SOT",2012-03-28 19:12:59 +0200,http://twitter.com/MilitaryAvenue/status/185051874498592768,0,""
Military Avenue,2,"MilitaryAvenue: U.S. Will Act to Prevent Iran from Developing Nuclear Weapons, Panetta Says http://t.co/hvvZPRKh #SOT",2012-03-06 19:11:36 +0100,http://twitter.com/MilitaryAvenue/status/177094090247254016,0,""
U.S. Marines,33,Secretary of Defense Leon E. Panetta Message to Pearl Harbor Survivors #PH70 http://t.co/FE0Ip7Z4,2011-12-07 16:01:04 +0100,http://twitter.com/USMC/status/144431235056410625,0,""
Military Avenue,1,"MilitaryAvenue: First Lady, Panetta Unveil Effort to Aid Spouse Employment http://t.co/iCIxA7ZS #SOT",2012-02-16 02:31:48 +0100,http://twitter.com/MilitaryAvenue/status/169957113878159360,0,""
Military Avenue,1,MilitaryAvenue: Panetta Outlines 'State of DOD' to Troops in Germany http://t.co/HMK2ANAP #SOT,2012-02-03 22:08:56 +0100,http://twitter.com/MilitaryAvenue/status/165542307578388482,0,""
Military Avenue,1,MilitaryAvenue: Panetta Pays Tribute to Military Nurses in Germany http://t.co/ODL6MHPj #SOT,2012-02-03 22:08:55 +0100,http://twitter.com/MilitaryAvenue/status/165542303581212674,0,""
Military Avenue,1,MilitaryAvenue: Panetta Touts Carrier's Agility in Visit to Enterprise http://t.co/KTEdoHRU #SOT,2012-01-22 22:06:03 +0100,http://twitter.com/MilitaryAvenue/status/161192929963163649,0,""
Military Avenue,2,MilitaryAvenue: Panetta Pledges to Hold Sexual Assault Offenders Accountable http://t.co/mDAejFoA #SOT,2012-01-18 23:25:06 +0100,http://twitter.com/MilitaryAvenue/status/159763268624334848,0,""
U.S. Marines,6,SecDef Leon Panetta pledges fight for common sense in budget talks: http://bit.ly/ogBgWO,2011-08-05 21:00:42 +0200,http://twitter.com/USMC/status/99555444661559296,0,""
U.S. Army,12,"RT @FedNewsRadio: .@USArmy will withdraw 2 brigades from Europe, Panetta says http://t.co/FUbHRgbS",2012-01-13 13:02:16 +0100,http://twitter.com/USArmy/status/157794591003779074,0,""
Military Avenue,1,MilitaryAvenue: Panetta Extends New Year's Wishes to Deployed Troops http://t.co/MyO46E0b #SOT,2012-01-02 01:20:29 +0100,http://twitter.com/MilitaryAvenue/status/153631713040400384,0,""
Military Avenue,1,MilitaryAvenue: Panetta Urges Egyptian Military to Advance Democratic Process http://t.co/SxUh3Wea #SOT,2011-12-31 17:49:30 +0100,http://twitter.com/MilitaryAvenue/status/153155831532232704,0,""
Military Avenue,2,MilitaryAvenue: Panetta Issues Message to Troops Following Overseas Trip http://t.co/5l6DCPgT #SOT,2011-12-20 01:14:40 +0100,http://twitter.com/MilitaryAvenue/status/148919208074424321,0,""
Military Avenue,1,MilitaryAvenue: Panetta Says U.S. Unwavering in Support of South Korea http://t.co/wdZfAiVz #SOT,2011-12-19 20:01:31 +0100,http://twitter.com/MilitaryAvenue/status/148840402609373184,0,""
Military Avenue,1,MilitaryAvenue: Panetta Thanks Front-line Troops for Successes in Afghanistan http://t.co/oJ2udXpQ #SOT,2011-12-14 15:05:06 +0100,http://twitter.com/MilitaryAvenue/status/146953867291140097,0,""
U.S. Army,22,@DeptofDefense Secretary Leon E. Panetta and @Martin_Dempsey conclude the #Iraq mission http://t.co/J0E27o04,2011-12-20 06:30:10 +0100,http://twitter.com/USArmy/status/148998604344926208,0,""
Military Avenue,1,"MilitaryAvenue: Panetta Welcomes Army Vet, Dancing Champion to Pentagon http://t.co/Uz0Z2RmW #SOT",2011-12-02 18:19:28 +0100,http://twitter.com/MilitaryAvenue/status/142654123173613570,0,""
Military Avenue,1,"MilitaryAvenue: Obama, Panetta Urge Congress to Formulate Budget Plan http://t.co/CmDMOyjc #SOT",2011-11-22 02:17:07 +0100,http://twitter.com/MilitaryAvenue/status/138788062799990785,0,""
Military Avenue,2,MilitaryAvenue: Panetta Cites Concerns of Sexual Assault in the Ranks http://t.co/A8YsuwbE #SOT,2011-11-18 21:21:38 +0100,http://twitter.com/MilitaryAvenue/status/137626538165272576,0,""
U.S. Dept of Defense,6,"RT @statedept: #SecClinton remarks with #SecDef Panetta at #NATO Headquarters in Brussels, #Belgium: http://t.co/pKzAZBnl",2012-04-18 22:17:19 +0200,http://twitter.com/DeptofDefense/status/192708407382380544,0,""
U.S. Dept of Defense,4,"RT @mc_fp: @veteran Job Prospects Brighter, #SecDef Panetta Says http://t.co/SL6PMN0R #sot",2012-03-16 16:40:18 +0100,http://twitter.com/DeptofDefense/status/180679893179310080,0,""
U.S. Dept of Defense,6,"LIVE NOW: #SecDef Panetta holds Town Hall mtg with #troops at @FortCampbell, KY http://t.co/jh1r5rpW #military",2012-03-02 18:01:40 +0100,http://twitter.com/DeptofDefense/status/175626943503417347,0,""
U.S. Dept of Defense,13,TRANSCRIPT: #SecDef Panetta and @StateDept Secretary Clinton spoke at 48th Munich Security Conference this weekend http://t.co/t7C0QIzv,2012-02-06 19:05:13 +0100,http://twitter.com/DeptofDefense/status/166583239803277313,0,""
National Guard,5,"First Lady, SECDEF Panetta unveil effort to aid spouse employment: http://t.co/eu1TEIfC #NationalGuard #MilSpouse",2012-02-16 22:01:27 +0100,http://twitter.com/TheNatlGuard/status/170251465657552896,0,""
U.S. Dept of Defense,8,Photo: #SecDef Panetta  visited aircraft carrier #USSEnterprise yesterday. #Navy Pic by PO3 Scott Pittman http://t.co/Ywxff2mL,2012-01-22 16:05:00 +0100,http://twitter.com/DeptofDefense/status/161102068617199617,0,""
U.S. Dept of Defense,8,#SecDef Panetta went on NPR's Weekend Edition on Sunday to discuss the Defense Strategy http://t.co/52ejVNmM,2012-01-09 19:25:20 +0100,http://twitter.com/DeptofDefense/status/156441441827172353,0,""
U.S. Dept of Defense,24,#SecDef Panetta sends a holiday message to the #troops http://t.co/lYUEeKrV  #DoD #Military,2011-12-25 16:50:06 +0100,http://twitter.com/DeptofDefense/status/150966554551525376,0,""
U.S. Dept of Defense,9,#SecDef Panetta sends a holiday message to the #troops http://t.co/lYUEeKrV  #DoD #Military,2011-12-24 16:10:08 +0100,http://twitter.com/DeptofDefense/status/150594108610707457,0,""
U.S. Dept of Defense,11,#SecDef Panetta sends a holiday message to the #troops http://t.co/lYUEeKrV  #DoD #Military,2011-12-24 01:10:10 +0100,http://twitter.com/DeptofDefense/status/150367626848247810,0,""
U.S. Dept of Defense,6,#SecDef Panetta says: A nuclear-armed #Iran is 'unacceptable' to the U.S. http://t.co/Pl4EVSLH,2011-12-20 21:44:52 +0100,http://twitter.com/DeptofDefense/status/149228798901096448,0,""
U.S. Dept of Defense,14,Remarks by #SecDef Panetta at the casing of the colors in #Iraq-- transcript: http://t.co/0AcoKqkK,2011-12-16 16:04:17 +0100,http://twitter.com/DeptofDefense/status/147693535632691201,0,""
U.S. Dept of Defense,7,#SecDef Panetta met with corporate execs in NYC yesterday to talk jobs for #veterans http://t.co/IYFq1Glc #sot,2011-11-08 16:38:50 +0100,http://twitter.com/DeptofDefense/status/133931492261888000,0,""
National Guard,6,"#Iraq - Panetta concludes Iraq mission, notes service, sacrifice of #military members: http://t.co/UtBaXQOr",2011-12-15 19:17:34 +0100,http://twitter.com/TheNatlGuard/status/147379789202853888,0,""
U.S. Dept of Defense,3,Happening Now: #SecDef Panetta speaking at #AUSA2011  watch live: http://t.co/jh1r5rpW #USArmy #sot,2011-10-12 14:24:27 +0200,http://twitter.com/DeptofDefense/status/124098101031075840,0,""
U.S. Dept of Defense,3,#SecDef Panetta & @StateDept #SecClinton discuss #defense issues at National Defense University.  Transcript: http://t.co/kDAYQs7,2011-08-17 17:12:54 +0200,http://twitter.com/DeptofDefense/status/103846773524676608,0,""
U.S. Dept of Defense,12,Watch Live: Secretaries Clinton and Panetta discuss national security at National Defense University www.defense.gov/live #PanettaClinton,2011-08-16 16:37:30 +0200,http://twitter.com/DeptofDefense/status/103475475988496385,0,""
U.S. Dept of Defense,5,Happening Now: #SecDef Panetta taking questions at first #Pentagon #press briefing  watch live: http://t.co/J7zdHRO,2011-08-04 21:00:12 +0200,http://twitter.com/DeptofDefense/status/99192931348516864,0,""
U.S. Dept of Defense,9,Happening Now: #SecDef Panetta conducts first #Pentagon #press briefing as secretary of #defense.  watch live: http://t.co/J7zdHRO,2011-08-04 20:44:54 +0200,http://twitter.com/DeptofDefense/status/99189080469946368,0,""
U.S. Dept of Defense,5,Live now: #Senate Armed Services Committee considers nomination of Leon Panetta for Secretary of Defense. http://www.defense.gov/live,2011-06-09 15:32:49 +0200,http://twitter.com/DeptofDefense/status/78816822924816384,0,""
National Guard,1,"#SecDef Panetta issues #Thanksgiving message to troops, families ... http://t.co/ZUe7zmyc #NationalGuard",2011-11-24 14:05:11 +0100,http://twitter.com/TheNatlGuard/status/139691029711437827,0,""
National Guard,7,Pres. Obama and SecDef Panetta Praise #Military Veterans' Service ... http://t.co/QWx3HJrU #NationalGuard #VeteransDay,2011-11-11 19:00:36 +0100,http://twitter.com/TheNatlGuard/status/135054330096128001,0,""
National Guard,6,"Strongest-ever #NationalGuard vital to war effort, #SECDEF Panetta says ... http://t.co/8wqY2Zga #JSLC",2011-11-09 00:13:29 +0100,http://twitter.com/TheNatlGuard/status/134045907002990592,0,""
National Guard,2,Check out this #video of @ChiefNGB Meeting with #SecDef Panetta at #JSLC ... http://t.co/epk0RCjO,2011-11-08 15:55:24 +0100,http://twitter.com/TheNatlGuard/status/133920562157326336,0,""
National Guard,1,Sec. of Defense Leon Panetta speaking now at #NationalGuard #JSLC http://t.co/sDYX3deu (@DeptofDefense) #Military,2011-11-08 14:00:16 +0100,http://twitter.com/TheNatlGuard/status/133891586605064192,0,""
Military Benefit ,1,SECDEF Panetta tells NATO that it can’t count on U.S. support for future operations. http://t.co/bBx2UkZS,2011-10-06 14:29:56 +0200,http://twitter.com/MilitaryBenefit/status/121925152924631041,0,""
Blue Star Families,1,RT @MC_FP: #SecDef Panetta Joins Volunteers to Build Playground at Ft. Meade: http://t.co/t5GwCzp #milfam #Sept11 #milkids,2011-09-12 15:27:01 +0200,http://twitter.com/BlueStarFamily/status/113242212212543488,0,""
U.S. Central Command,4,Defense Sec. Panetta thanks front-line troops for successes in #Afghanistan http://t.co/ZEeqLjfO,2011-12-15 19:58:41 +0100,http://twitter.com/CENTCOM/status/147390134382370816,0,""
Stars and Stripes,3,Panetta announces 'special victims units' to deal with sexual assault: http://t.co/fYn0oYII,2012-04-17 14:39:51 +0200,http://twitter.com/starsandstripes/status/192230895334330368,0,""
Stars and Stripes,3,Panetta touts 'zero tolerance' for sexual assault - Stars and Stripes: http://t.co/ALbHeL5V,2012-04-16 22:11:51 +0200,http://twitter.com/starsandstripes/status/191982257282617344,0,""
Stars and Stripes,3,Panetta says attacks by Afghan security forces are not a trend: http://t.co/LuPlxvK1,2012-03-27 01:15:16 +0200,http://twitter.com/starsandstripes/status/184418271712391169,0,""
Stars and Stripes,2,"Panetta seeks to shore up Afghan partnership amid rising doubts
http://t.co/2XG3Z04l",2012-03-14 08:48:36 +0100,http://twitter.com/starsandstripes/status/179836411950792704,0,""
Stars and Stripes,8,Panetta acknowledges Pakistani doctor provided key intel that led to bin Laden raid http://t.co/EuXub9fT,2012-01-28 04:18:41 +0100,http://twitter.com/starsandstripes/status/163098644617240576,0,""
The Pentagon Channel,4,IN 10 MINS! NATO Press Briefing with SecDef Panetta & SecState Clinton. WATCH at http://t.co/dDXVfjCW,2012-04-18 18:02:52 +0200,http://twitter.com/pentagonchannel/status/192644371701710848,0,""
The Pentagon Channel,4,SecDef Panetta cracks down on sexual assault in the military: http://t.co/R7nYUkz9,2012-01-18 19:53:30 +0100,http://twitter.com/pentagonchannel/status/159710020131500033,0,""
The Pentagon Channel,5,"SecDef Panetta congratulates winner of ""DwTS's"". Will call Former Army Infantryman J.R. Ramirez Friday.",2011-11-25 16:02:45 +0100,http://twitter.com/pentagonchannel/status/140083003908046848,0,""
Stars and Stripes,1,"Panetta says U.S. at turning point in Afghan war: http://t.co/Pz8nAeUZ


.",2011-12-14 15:17:59 +0100,http://twitter.com/starsandstripes/status/146957105994276864,0,""
Stars and Stripes,2,Panetta preparing #DOD directive on investigating sexual assaults: http://t.co/ucy05I6L via @ChrisCarroll_,2011-11-18 19:31:35 +0100,http://twitter.com/starsandstripes/status/137598842177720320,0,""
Stars and Stripes,2,"Budget cuts won't come at expense of U.S. power in Pacific, Panetta says: http://t.co/GlHqQQF6",2011-10-24 14:12:21 +0200,http://twitter.com/starsandstripes/status/128443711712538624,0,""
Stars and Stripes,2,"Amid a world of threats, Panetta laments pending budget axe: http://t.co/uQgANNxW",2011-10-13 19:42:00 +0200,http://twitter.com/starsandstripes/status/124540401058197505,0,""
USForces Afghanistan,2,"US Defense Secretary Leon Panetta meets with Karzai, says defeat is ‘Within Reach’ http://goo.gl/Z9Jwn",2011-07-11 17:45:03 +0200,http://twitter.com/USFOR_A/status/90446513242775552,0,""
